count,word
3,nw7831tl
3,observation
3,occurred
3,oct2
3,offered
3,offhand
3,offutt
3,often
3,oil
3,olsen
3,onefive
3,ones
3,opened
3,orally
3,orders
3,ori
3,origin
3,originally
3,otherwise
3,ovidio
3,papich
3,paraphrased
3,participation
3,pci
3,peg
3,penetrate
3,perform
3,performed
3,personally
3,petersburg
3,phil
3,photographer
3,photos
3,planes
3,points
3,poor
3,portuguese
3,potential
3,pounds
3,practice
3,prefer
3,presumably
3,primary
3,print
3,printing
3,prisoners
3,proceed
3,promised
3,proposal
3,prostitute
3,pseudonym
3,publicity.
3,publishing
3,rabney
3,raid
3,ranch
3,readily
3,ready
3,rear
3,rebel
3,receiving
3,recommend
3,recruits
3,refused
3,regmu
3,remaining
3,remove
3,renepujol
3,required
3,resigned
3,restaurant,
3,revised
3,ring
3,rise
3,romano
3,rome
3,ross
3,rubykorbin.
3,rumored
3,rusk
3,safety
3,salvador
3,samples
3,sams
3,samuel
3,santa
3,savings
3,saying
3,scene
3,searcher
3,searching
3,season
3,seeking
3,seemed
3,self-admitted
3,selling
3,sensi'five
3,september,
3,sergio
3,seventh
3,shop
3,shot
3,sick
3,signature
3,sir
3,snyder
3,somehow
3,somewhat
3,sought
3,spanish
3,spent
3,sponsored
3,spot
3,standard
3,stations
3,steamship
3,steps
3,stopped
3,store
3,student
3,substantiate
3,subversive
3,successfully
3,sue
3,suitably
3,superior
3,supporter
3,surveillance
3,taped
3,tary
3,techniques
3,tel
3,television
3,ten
3,terminated.
3,testified
3,tha
3,thathe
3,thatthe
3,thin
3,tho
3,thousand
3,thousands
3,thr
3,tnat
3,ton
3,too
3,traffic
3,trafficantehas
3,traits
3,transcripts
3,transmittal
3,transmitted
3,trash
3,trust
3,tween
3,twice
3,unclear
3,undated
3,undercover
3,unquote
3,unspecified
3,usib
3,usm
3,usual
3,value
3,variations
3,verbal
3,version
3,victory
3,viewed
3,views
3,violations
3,visa
3,waitress
3,waterman
3,weather
3,weekend
3,western
3,whereabouts
3,widely
3,willems
3,winter
3,witness
3,yourself
2,"carlosprio
2,"executive
2,"memorandum
2,"shorewoman
2,'certainly
2,000
2,011
2,060234
2,1012
2,103
2,10p
2,10th
2,110
2,1100
2,110669
2,111
2,1150
2,11th
2,135
2,13th
2,152
2,1914
2,1940s
2,19571958
2,196l
2,1by
2,1to
2,201
2,20535
2,2107
2,2350
2,2424
2,2500
2,2505
2,323
2,326
2,341600
2,342
2,35th
2,450
2,544
2,615
2,6525
2,6th
2,7116
2,712
2,71st
2,7635
